CustomerID,Recency,Frequency,GrossSpend,ReturnAmount,Monetary,ReturnRate,Cluster,Segment,silhouette,Emoji,Tagline,Action
12538,28,1,363.95,0.0,363.95,0.0,1,Regulars,0.5776980707914919,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12539,21,4,5568.35,-1715.85,3852.500000000001,0.3081,3,High-Return Risk,0.19899564627015848,⚠️,Active but return a significant portion of purchases,"Investigate return reasons, improve product descriptions/photos, review sizing guides."
12540,19,17,13400.24,-91.2,13309.04,0.0068,0,Champions,0.511072612231889,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12541,29,3,981.18,0.0,981.18,0.0,1,Regulars,0.3083888962184387,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12544,35,1,372.7,-17.0,355.7,0.0456,1,Regulars,0.5177986544435116,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12545,74,2,1000.39,0.0,1000.39,0.0,1,Regulars,0.4673948116103336,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12546,46,2,1161.5,-20.0,1141.5,0.0172,1,Regulars,0.41801458632469385,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12547,197,2,207.8,0.0,207.8,0.0,2,Hibernating,0.32658325228493934,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12548,165,1,95.2,0.0,95.2,0.0,2,Hibernating,0.21132946705488256,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12550,78,1,964.83,0.0,964.83,0.0,1,Regulars,0.4657769770933462,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12551,357,1,168.0,0.0,168.0,0.0,2,Hibernating,0.5695894669014697,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12552,38,2,437.82,0.0,437.82,0.0,1,Regulars,0.6129220194750604,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12553,7,10,3692.28,-40.029999999999994,3652.25,0.0108,0,Champions,0.5873164122585111,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12556,49,2,599.56,0.0,599.56,0.0,1,Regulars,0.5840512056087919,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12557,15,5,11990.96,0.0,11990.96,0.0,0,Champions,0.4281179881240643,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12559,310,2,561.71,-25.5,536.21,0.0454,2,Hibernating,0.4876796748957879,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12560,4,3,2134.01,-32.620000000000005,2101.3900000000003,0.0153,0,Champions,0.07953926963619028,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12561,302,1,238.85,0.0,238.85,0.0,2,Hibernating,0.602139501740511,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12562,7,7,3781.74,0.0,3781.74,0.0,0,Champions,0.5524485669100974,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12564,260,1,456.9,0.0,456.9,0.0,2,Hibernating,0.5311346614082773,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12565,288,1,145.92,-14.75,131.17,0.1011,2,Hibernating,0.4181194641469304,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12566,85,1,351.65,-4.95,346.7,0.0141,1,Regulars,0.44481081523452376,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12567,22,10,9401.28,-286.34000000000003,9114.94,0.0305,0,Champions,0.5434416185986718,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12569,1,32,4124.69,-59.7,4064.99,0.0145,0,Champions,0.4590706535683196,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12571,39,2,519.61,0.0,519.61,0.0,1,Regulars,0.598634971477134,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12572,8,2,1020.42,-15.7,1004.72,0.0154,1,Regulars,0.4183490633749823,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12573,226,1,160.54000000000002,0.0,160.54000000000002,0.0,2,Hibernating,0.49462292423999743,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12574,315,1,218.45,0.0,218.45,0.0,2,Hibernating,0.6001761186086363,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12576,35,5,1315.83,-8.850000000000001,1306.98,0.0067,0,Champions,0.24127200630363235,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12577,34,3,626.6,-62.400000000000006,564.2,0.0996,1,Regulars,0.27666852916642676,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12578,20,2,2794.51,-41.15,2753.36,0.0147,1,Regulars,0.06929191123245616,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12579,77,1,440.42,-29.7,410.72,0.0674,1,Regulars,0.384239919045373,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12580,246,1,415.7,0.0,415.7,0.0,2,Hibernating,0.5160528587246535,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12581,39,1,197.71,0.0,197.71,0.0,1,Regulars,0.504980089902994,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12582,238,2,511.36,0.0,511.36,0.0,2,Hibernating,0.42306182297076045,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12583,2,15,7281.38,-94.04,7187.34,0.0129,0,Champions,0.5526627796161104,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12584,3,9,2338.15,-444.2,1893.95,0.19,0,Champions,0.22240081379541154,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12585,233,2,2040.1,-57.29,1982.81,0.0281,2,Hibernating,0.1798484126093931,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12586,16,1,196.94000000000003,-17.0,179.94000000000003,0.0863,1,Regulars,0.3923869525010899,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12587,7,1,144.0,0.0,144.0,0.0,1,Regulars,0.4845124789971939,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12588,38,1,214.9,0.0,214.9,0.0,1,Regulars,0.518233200444745,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12589,28,2,646.68,0.0,646.68,0.0,1,Regulars,0.5585589276931027,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12590,210,2,9864.26,-2.88,9861.38,0.0003,0,Champions,0.0690898697995606,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12591,316,1,452.85,0.0,452.85,0.0,2,Hibernating,0.5664284884993315,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12592,91,2,437.6,0.0,437.6,0.0,1,Regulars,0.501100433256487,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12593,108,3,418.1,0.0,418.1,0.0,1,Regulars,0.4068708020977273,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12594,37,10,3338.2200000000003,-18.0,3320.2200000000003,0.0054,0,Champions,0.5794211043998393,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12596,50,2,618.27,0.0,618.27,0.0,1,Regulars,0.579539759326435,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12597,18,4,3811.22,-128.09,3683.13,0.0336,0,Champions,0.36367622110330083,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12598,9,8,3023.08,-20.4,3002.68,0.0067,0,Champions,0.5715528491956721,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12599,28,7,1032.58,0.0,1032.58,0.0,0,Champions,0.31790960902418386,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12600,28,10,2599.04,-18.0,2581.04,0.0069,0,Champions,0.5702778251854862,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12601,189,5,577.0600000000001,-7.5,569.5600000000001,0.013,2,Hibernating,0.012410015495079155,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12602,58,1,153.12,0.0,153.12,0.0,1,Regulars,0.4238626378048714,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12603,21,1,739.1999999999999,0.0,739.1999999999999,0.0,1,Regulars,0.5561495132045766,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12604,78,2,254.18,0.0,254.18,0.0,1,Regulars,0.48876724834528007,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12609,77,3,1126.85,0.0,1126.85,0.0,1,Regulars,0.27999375946085453,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12610,22,5,2099.54,-41.55,2057.99,0.0198,0,Champions,0.398415281440745,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12611,51,1,1193.32,0.0,1193.32,0.0,1,Regulars,0.4788669876470041,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12612,73,1,704.0400000000001,-60.45,643.59,0.0859,1,Regulars,0.3620712567621395,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12613,56,5,3344.38,-125.4,3218.98,0.0375,0,Champions,0.41794450366139085,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12614,277,1,315.6,0.0,315.6,0.0,2,Hibernating,0.5858633156529319,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12615,1,4,2291.19,0.0,2291.19,0.0,0,Champions,0.29016982891544074,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12616,94,2,713.3,-56.05,657.25,0.0786,1,Regulars,0.3665365356361835,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12617,28,1,352.98,0.0,352.98,0.0,1,Regulars,0.5761443831648887,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12618,21,1,177.31,0.0,177.31,0.0,1,Regulars,0.5083062010297601,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12619,15,9,3641.24,-426.43,3214.81,0.1171,0,Champions,0.39402307488086585,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12620,14,3,1339.41,0.0,1339.41,0.0,1,Regulars,0.14952771048990066,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12621,1,20,13689.67,-77.60000000000001,13612.07,0.0057,0,Champions,0.49814819734351595,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12622,231,1,180.1,0.0,180.1,0.0,2,Hibernating,0.5136852472474258,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12623,275,1,305.1,0.0,305.1,0.0,2,Hibernating,0.5861078671215502,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12624,105,2,641.13,0.0,641.13,0.0,1,Regulars,0.45177576234415784,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12625,211,2,2683.82,-69.5,2614.32,0.0259,2,Hibernating,0.06855472526529893,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12626,22,9,6620.48,-232.13,6388.349999999999,0.0351,0,Champions,0.5583280759632793,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12627,10,7,4478.53,0.0,4478.53,0.0,0,Champions,0.5514212793296924,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12628,3,3,786.46,-16.85,769.61,0.0214,1,Regulars,0.34072841066397574,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
